"REF_DATE","GEO","DGUID","Industry","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-09","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21923","","","","0"
"2019-10","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21923","","","","0"
"2019-11","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21923","","","","0"
"2019-12","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21909","","","","0"
"2020-01","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21922","","","","0"
"2020-02","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21881","","","","0"
"2020-03","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","20786","E","","","0"
"2020-04","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","17304","E","","","0"
"2020-05","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","14943","","","","0"
"2020-06","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","14178","E","","","0"
"2020-07","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","15320","","","","0"
"2020-08","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","17092","E","","","0"
"2019-01","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","898","","","","0"
"2019-02","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","903","","","","0"
"2019-03","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","862","","","","0"
"2019-04","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","873","","","","0"
"2019-05","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","906","","","","0"
"2019-06","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","832","","","","0"
"2019-07","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","802","","","","0"
"2019-08","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","852","","","","0"
"2019-09","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","866","","","","0"
"2019-10","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","846","","","","0"
"2019-11","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","863","","","","0"
"2019-12","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","771","","","","0"
"2020-01","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","847","","","","0"
"2020-02","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","986","","","","0"
"2020-03","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","1809","E","","","0"
"2020-04","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","4073","E","","","0"
"2020-05","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","3038","E","","","0"
"2020-06","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","1874","E","","","0"
"2020-07","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","889","","","","0"
"2020-08","Ontario ","2016A000235","Accommodation and food services [72]","Closing businesses","Number","223","units","0","v1203705367","16.18.4","595","E","","","0"
"2019-01","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25270","","","","0"
"2019-02","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25387","","","","0"
"2019-03","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25469","","","","0"
"2019-04","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25451","","","","0"
"2019-05","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25440","","","","0"
"2019-06","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25450","","","","0"
"2019-07","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25513","","","","0"
"2019-08","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25522","","","","0"
"2019-09","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25601","","","","0"
"2019-10","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25558","","","","0"
"2019-11","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25457","","","","0"
"2019-12","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25438","","","","0"
"2020-01","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25522","","","","0"
"2020-02","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","25334","","","","0"
"2020-03","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","24263","","","","0"
"2020-04","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","20782","","","","0"
"2020-05","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","18800","","","","0"
"2020-06","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","19213","","","","0"
"2020-07","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","21470","E","","","0"
"2020-08","Ontario ","2016A000235","Other services (except public administration) [81]","Active businesses","Number","223","units","0","v1203705368","16.19.1","22094","","","","0"
"2019-01","Ontario ","2016A000235","Other services (except public administration) [81]","Opening businesses","Number","223","units","0","v1203705369","16.19.2","817","","","","0"
"2019-02","Ontario ","2016A000235","Other services (except public administration) [81]","Opening businesses","Number","223","units","0","v1203705369","16.19.2","934","","","","0"
"2019-03","Ontario ","2016A000235","Other services (except public administration) [81]","Opening businesses","Number","223","units","0","v1203705369","16.19.2","955","","","","0"
